Facility Name,City,County,State,ZIP,Latitude,Longitude,Industry Sector,Carcinogen,Stack Air,Water,Underground,On-Site Release Total
PAR HAWAII REFINING LLC,KAPOLEI,HONOLULU,HI,96707,21.3041,-158.0912,Petroleum,NO,21877,0,0,57319
MOTIVA - PORT ARTHUR CHEMICALS,PORT ARTHUR,JEFFERSON,TX,77640,29.892778,-93.973333,Chemicals,NO,47436,0,0,57093
BIG ESCAMBIA CREEK GAS PLANT,ATMORE,ESCAMBIA,AL,36502,31.070275,-87.362958,Natural Gas Processing,NO,57073,0,0,57073
EES COKE BATTERY LLC,RIVER ROUGE,WAYNE,MI,48218,42.283105,-83.113962,Petroleum,NO,57000,0,0,57056
SHERWIN-WILLIAMS CO,GARLAND,DALLAS,TX,75042,32.905556,-96.666389,Chemicals,NO,627,0,0,57045
MARATHON PETROLEUM CO LP,GARYVILLE,ST. JOHN THE BAPTIST PARISH,LA,70051,30.06132,-90.59353,Petroleum,NO,51897,0,0,56965
WABASH LIGONIER DBA TOWER STRUCTURAL LAMINATING,LIGONIER,NOBLE,IN,46767,41.4777,-85.6042,Plastics and Rubber,YES,56682,0,0,56932
INV NYLON CHEMICALS AMERICAS ORANGE SITE,ORANGE,ORANGE,TX,77630,30.054167,-93.752208,Chemicals,NO,41000,0,0,56900
BASF CORP - BEAUMONT,BEAUMONT,JEFFERSON,TX,77705,29.971389,-94.053333,Chemicals,NO,894,0,0,56892
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC-DECATUR PLANT,DECATUR,MORGAN,AL,35601,34.633889,-87.024444,Chemicals,YES,23563,9,0,56877
HONEYWELL SAFETY PRODUCTS,CLOVER,YORK,SC,29710,35.09756,-81.24049,Plastics and Rubber,NO,53603,0,0,56858
MARTIN OPERATING PTNR-NECHES,BEAUMONT,JEFFERSON,TX,77704,30.058611,-94.036389,Petroleum Bulk Terminals,NO,29505,0,0,56845
BASF CORP,BISHOP,NUECES,TX,78343,27.567968,-97.802835,Chemicals,NO,55619,0,0,56818
BAYPORT POLYMERS LLC - HDPE PLANT,PASADENA,HARRIS,TX,77507,29.64517,-95.057023,Chemicals,NO,54962,0,0,56752
MOTIVA-PORT ARTHUR REFINERY,PORT ARTHUR,JEFFERSON,TX,77640,29.883333,-93.958333,Petroleum,NO,9482,46374,0,56683
SABIC INNOVATIVE PLASTICS MT. VERNON LLC,MOUNT VERNON,POSEY,IN,47620,37.9072,-87.9271,Chemicals,NO,9600,26,0,56626
DEER PARK_TX (ROH),DEER PARK,HARRIS,TX,77536,29.73,-95.102778,Chemicals,NO,51865,0,0,56412
CABOT CORP VILLE PLATTE PLANT,VILLE PLATTE,EVANGELINE PARISH,LA,70586,30.7492,-92.2532,Chemicals,NO,50339,0,0,56305
HUMPHREY NO 7,MAIDSVILLE,MONONGALIA,WV,26541,39.677779,-79.984696,Coal Mining,YES,0,0,0,56295
NEVADA GOLD MINES LLC - PHOENIX MINE,BATTLE MOUNTAIN,LANDER,NV,89820,40.50066,-117.10615,Metal Mining,NO,0,0,0,56175
P4 PRODUCTION LLC,SODA SPRINGS,CARIBOU,ID,83276,42.687031,-111.5878,Chemicals,NO,3390,37.71,0,56167.2
BRASKEM AMERICA INC. OYSTER CREEK PLANT,FREEPORT,BRAZORIA,TX,77541,28.986902,-95.347906,Chemicals,NO,49498,0,0,56108.6
CF INDUSTRIES NITROGEN LLC-PORT NEAL NITROGEN COMPLEX,SERGEANT BLUFF,WOODBURY,IA,51054,42.328004,-96.363891,Chemicals,NO,55714,315,0,56097
AUGUSTA FIBERGLASS COATINGS INC,BLACKVILLE,BARNWELL,SC,29817,33.33884,-81.28408,Plastics and Rubber,YES,0,0,0,56040
COUNTRYMARK REFINING & LOGISTICS LLC,MOUNT VERNON,POSEY,IN,47620,37.925417,-87.904972,Petroleum,NO,56032,0,0,56037
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,PASCAGOULA,JACKSON,MS,39581,30.343733,-88.4938,Petroleum,NO,14000,13,0,56013
LENZING FIBERS INC,AXIS,MOBILE,AL,36505,30.960964,-88.024936,Chemicals,NO,0,55950,0,55950
EASTMAN CHEMICAL CO TEXAS OPERATIONS,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,Chemicals,NO,6337,0,0,55845
ITAFOS CONDA LLC,SODA SPRINGS,CARIBOU,ID,83276,42.739417,-111.541421,Chemicals,NO,8.15,0,0,55796.495
PETROLEUM CONTAINMENT INC,JACKSONVILLE,DUVAL,FL,32256,30.20695,-81.56145,Plastics and Rubber,YES,36993,0,0,55708
DESIGN TANKS LLC,SIOUX FALLS,MINNEHAHA,SD,57104,43.56653,-96.73554,Plastics and Rubber,YES,24209.89,0,0,55689.41
ALPEK POLYESTER MISSISSIPPI INC,BAY SAINT LOUIS,HANCOCK,MS,39520,30.233028,-89.561667,Chemicals,NO,11260,0,0,55658
BOARDWALK LOUISIANA MIDSTREAM LLC,SULPHUR,CALCASIEU PARISH,LA,70663,30.241389,-93.411944,Petroleum Bulk Terminals,NO,467,0,0,55527
MONROE ENERGY LLC-TRAINER REFINERY,TRAINER,DELAWARE,PA,19061,39.829311,-75.401169,Petroleum,NO,1684,16,0,55439
CITGO PETROLEUM CORP,SULPHUR,CALCASIEU PARISH,LA,70665,30.18149,-93.324051,Petroleum,NO,19350,1,0,55332
CANADIAN VALLEY GAS PLANT,CALUMET,CANADIAN,OK,73014,35.592752,-98.138809,Natural Gas Processing,NO,52623,0,0,55226
DELAWARE CITY REFINERY,DELAWARE CITY,NEW CASTLE,DE,19706,39.591,-75.634,Petroleum,NO,52576,2592,0,55212
PINTO VALLEY MINE,MIAMI,GILA,AZ,85539,33.417445,-110.98421,Metal Mining,NO,0,0,0,55024
GLASFORMS INC,BIRMINGHAM,JEFFERSON,AL,35217,33.635098,-86.731604,Plastics and Rubber,YES,54270,0,0,55020
TEIJIN AUTOMOTIVE TECHNOLOGIES - CAREY,CAREY,WYANDOT,OH,43316,40.9504,-83.3995,Plastics and Rubber,YES,9925,0,0,54906
BORGER CARBON BLACK PLANT,BORGER,HUTCHINSON,TX,79007,35.665516,-101.435748,Chemicals,NO,54801,0,0,54801
MOLDED FIBER GLASS COMPOSITE SYSTEMS CO,ASHTABULA,ASHTABULA,OH,44004,41.874744,-80.80079,Plastics and Rubber,YES,54245,0,0,54787
SUPERIOR REFINING CO LLC,SUPERIOR,DOUGLAS,WI,54880,46.692389,-92.065278,Petroleum,NO,5578.1,0,0,54686.2
SABIC INNOVATIVE PLASTICS MT. VERNON LLC,MOUNT VERNON,POSEY,IN,47620,37.9072,-87.9271,Chemicals,NO,2200,314,0,54514
CHEMOURS JOHNSONVILLE PLANT,NEW JOHNSONVILLE,HUMPHREYS,TN,37134,36.043056,-87.981667,Chemicals,YES,20,129,0,54459
LANXESS - CENTRAL,EL DORADO,UNION,AR,71730,33.1831,-92.7069,Chemicals,NO,827,0,0,54414
FLINT HILLS RESOURCES PINE BEND LLC,ROSEMOUNT,DAKOTA,MN,55068,44.764434,-93.039484,Petroleum,NO,54339,0,0,54339
THE ANDERSONS INC. - GIBBON,GIBBON,BUFFALO,NE,68840,40.730938,-98.92048,Chemicals,NO,54000,0,0,54250
WESTERN EL PASO REFINERY,EL PASO,EL PASO,TX,79905,31.768889,-106.401667,Petroleum,NO,54219.568,0,0,54219.568
FIORE GOLD PAN MINE,ELY,WHITE PINE,NV,89315,39.305372,-115.754596,Metal Mining,NO,3.2,0,0,54180
ADVANCION CORP,STERLINGTON,OUACHITA PARISH,LA,71280,32.6907,-92.0826,Chemicals,YES,47188,2,0,54118
SHELL NORCO CHEMICAL PLANT,NORCO,ST. CHARLES PARISH,LA,70079,30.000964,-90.403863,Chemicals,NO,17378,0,0,54073.26
EXXONMOBIL BATON ROUGE REFINERY (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.484917,-91.17392,Petroleum,NO,13000,1,0,54001
CHEVRON PRODUCTS CO - SALT LAKE REFINERY,SALT LAKE CITY,SALT LAKE,UT,84116,40.824668,-111.930772,Petroleum,NO,0,53998,0,53998
BIG WEST OIL LLC,NORTH SALT LAKE,DAVIS,UT,84054,40.838386,-111.921443,Petroleum,NO,53996,0,0,53996.61
INDORAMA VENTURES,DECATUR,MORGAN,AL,35601,34.6415,-87.0589,Chemicals,NO,3193,0,0,53885
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,0,0,0,53878
SHINTECH PLAQUEMINE PLANT,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.2594,-91.1737,Chemicals,NO,46154.72,0,0,53866.27
CO2 EXTRACTION PLANT,SNYDER,SCURRY,TX,79549,32.749683,-100.958149,Natural Gas Processing,NO,53801,0,0,53801
COFFEYVILLE RESOURCES REFINING & MARKETING,COFFEYVILLE,MONTGOMERY,KS,67337,37.047556,-95.606106,Petroleum,NO,0,53675,0,53675
VETRORESINA LLC,GREENVILLE,GREENVILLE,SC,29605,34.74181,-82.36821,Plastics and Rubber,YES,42903,0,0,53629
HONEYWELL - UOP LLC,CHICKASAW,MOBILE,AL,36611,30.75912,-88.07129,Chemicals,NO,0,53574,0,53574
HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,PORT NECHES,JEFFERSON,TX,77651,29.972738,-93.94853,Chemicals,NO,51376,0,0,53473
ARIZONA ENVIRONMENTAL CONTAINER CORP,ELOY,PINAL,AZ,85131,32.75869,-111.57642,Plastics and Rubber,YES,53433,0,0,53433
HF SINCLAIR EL DORADO REFINING LLC,EL DORADO,BUTLER,KS,67042,37.794007,-96.87414,Petroleum,NO,49686,440,0,53221
DIAMOND SHAMROCK REFINING CO LP,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,Petroleum,NO,1100,5,0,53210
CABOT CORP VILLE PLATTE PLANT,VILLE PLATTE,EVANGELINE PARISH,LA,70586,30.7492,-92.2532,Chemicals,NO,42256,0,0,53124
ALON USA-BIG SPRING REFINERY,BIG SPRING,HOWARD,TX,79720,32.269104,-101.417673,Petroleum,NO,29787.2,0,0,53005
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,Petroleum,NO,26000,0,0,53000
CLIMAX MOLYBDENUM CO HENDERSON MILL,PARSHALL,GRAND,CO,80468,39.858306,-106.083374,Metal Mining,NO,0,0,0,53000
CHINO MINES CO MINE CONCENTRATOR-SXEW PLANTS,VANADIUM,GRANT,NM,88023,32.791667,-108.067222,Metal Mining,YES,0,0,0,53000
EXXONMOBIL BATON ROUGE REFINERY (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.484917,-91.17392,Petroleum,NO,44000,1100,0,52900
PERMACAST,TROY,PIKE,AL,36081,31.795543,-85.966468,Plastics and Rubber,YES,0,0,0,52796
ASARCO LLC RAY MINE OPERATIONS,KEARNY,PINAL,AZ,85137,33.156,-110.978,Metal Mining,NO,0,0,0,52710
CALUMET SHREVEPORT REFINING LLC,SHREVEPORT,CADDO PARISH,LA,71109,32.470833,-93.790833,Petroleum,NO,0,52660.5,0,52660.5
VIEGA LOGISTICS FACILITY,MCPHERSON,MCPHERSON,KS,67460,38.386219,-97.626908,Plastics and Rubber,NO,52554,0,0,52554
TRONOX LLC,HAMILTON,MONROE,MS,39746,33.730556,-88.4525,Chemicals,NO,0,289.38,0,52422.34
P4 PRODUCTION LLC,SODA SPRINGS,CARIBOU,ID,83276,42.687031,-111.5878,Chemicals,NO,47642,0,0,52237.42
CHEMOURS WASHINGTON WORKS,WASHINGTON,WOOD,WV,26181,39.271944,-81.661667,Chemicals,YES,50787,0,0,52187
ISP TECHNOLOGIES INC,TEXAS CITY,GALVESTON,TX,77590,29.428586,-94.968558,Chemicals,NO,0,0,0,52094
MOSAIC FERTILIZER LLC-BARTOW,BARTOW,POLK,FL,33830,27.906116,-81.916555,Chemicals,NO,0.6,15.4,0,52016
INTERTAPE POLYMER CORP,DANVILLE,PITTSYLVANIA,VA,24540,36.6025,-79.3422,Plastics and Rubber,NO,47849,0,0,52010
BP PRODUCTS NA WHITING BUSINESS UNIT,WHITING,LAKE,IN,46394,41.663055,-87.479643,Petroleum,NO,14000,0,0,52000
INNOPHOS INC,GEISMAR,ASCENSION PARISH,LA,70734,30.21807,-91.05467,Chemicals,NO,0,0,0,51879
SUPERIOR REFINING CO LLC,SUPERIOR,DOUGLAS,WI,54880,46.692389,-92.065278,Petroleum,NO,2282.6,0,0,51826.5
CHEVRON PHILLIPS CHEMICAL CO,PORT ARTHUR,JEFFERSON,TX,77640,29.850396,-93.977222,Chemicals,NO,37611,0,0,51807
CABOT CORP CANAL PLANT,CENTERVILLE,ST. MARY PARISH,LA,70522,29.68576,-91.473179,Chemicals,NO,42343,0,0,51713
GEISMAR FRACTINATION PLANT,GEISMAR,ASCENSION PARISH,LA,70734,30.218917,-91.03775,Natural Gas Processing,NO,4940,0,0,51632
NOURYON FUNCTIONAL CHEMICALS LLC,AXIS,MOBILE,AL,36505,30.969439,-88.0175,Chemicals,NO,45487,22,0,51588
VISCOFAN USA INC,DANVILLE,VERMILION,IL,61834,40.141166,-87.580436,Plastics and Rubber,NO,51333,0,0,51583
PHILLIPS 66 CO-BAYWAY REFINERY,LINDEN,UNION,NJ,7036,40.640135,-74.21888,Petroleum,NO,51500,0,0,51500
MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,ROBINSON,CRAWFORD,IL,62454,39.002146,-87.725378,Petroleum,NO,51412,0,0,51412
NEVADA GOLD MINES LLC - TURQUOISE RIDGE,GOLCONDA,HUMBOLDT,NV,89414,41.216,-117.212,Metal Mining,NO,0,0,0,51367
INEOS USA LLC,ADDYSTON,HAMILTON,OH,45001,39.1347,-84.7122,Chemicals,NO,0,51300,0,51300
EAST STORAGE / SPLITTER III FACILITY,MONT BELVIEU,CHAMBERS,TX,77580,29.840014,-94.892134,Petroleum,NO,25280,0,0,51211
CYTEC INDUSTRIES INC,WILLOW ISLAND,PLEASANTS,WV,26134,39.355575,-81.299838,Chemicals,NO,43450,30,0,51080
JAVELINA CO,CORPUS CHRISTI,NUECES,TX,78407,27.80695,-97.46041,Chemicals,NO,47748.2,0,0,51036.8
ENTERPRISE PRODUCTS OPERATING LLC BATON ROUGE FRACTIONATOR,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,30.480556,-91.202778,Chemicals,NO,24696.9,0,0,51020.8
ST PAUL PARK REFINING CO LLC,SAINT PAUL PARK,WASHINGTON,MN,55071,44.850583,-93.002139,Petroleum,NO,51000,0,0,51000
EXXONMOBIL BATON ROUGE REFINERY (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.484917,-91.17392,Petroleum,NO,17000,0,0,51000
INEOS US CHEMICALS CO - COOPER RIVER PLANT,WANDO,BERKELEY,SC,29492,32.9722,-79.8833,Chemicals,NO,0,51000,0,51000
OHIO COUNTY COAL RESOURCES INC.,DALLAS,OHIO,WV,26036,40.005444,-80.330047,Coal Mining,YES,0,0,0,50985.8
THE GOODYEAR TIRE & RUBBER CO,HOUSTON,HARRIS,TX,77017,29.704391,-95.255214,Chemicals,NO,594,774,0,50945
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,RODEO,CONTRA COSTA,CA,94572,38.0436,-122.2532,Petroleum,NO,50658,97,0,50843
NORIT AMERICAS INC,PRYOR,MAYES,OK,74361,36.23124,-95.27639,Chemicals,NO,50838,0,0,50839
ADVANCION CORP,STERLINGTON,OUACHITA PARISH,LA,71280,32.6907,-92.0826,Chemicals,NO,10150,104,0,50786
CELANESE LTD CLEAR LAKE PLANT,PASADENA,HARRIS,TX,77507,29.624369,-95.062877,Chemicals,NO,50661.8,0,0,50661.8
FREUDENBERG-NOK MORRISTOWN PLANT,MORRISTOWN,SHELBY,IN,46161,39.674389,-85.706472,Plastics and Rubber,NO,50426,0,0,50658
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,NO,19640,0,0,50542
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,NO,50449,0,0,50449
SYMRISE INC,GOOSE CREEK,BERKELEY,SC,29445,32.9888,-79.933611,Chemicals,NO,41130.74,0,0,50409.57
NEVADA GOLD MINES LLC - ARTURO MINE,CARLIN,ELKO,NV,89822,41.025306,-116.413314,Metal Mining,NO,0,0,0,50214
NAN YA PLASTICS CORP AMERICA,LAKE CITY,FLORENCE,SC,29560,33.83751,-79.75531,Chemicals,YES,33724,0,0,50207
PCS PHOSPHATE CO INC,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,Chemicals,NO,50198,0,0,50198
HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,PORT NECHES,JEFFERSON,TX,77651,29.972738,-93.94853,Chemicals,YES,0,50058,0,50058
SWAN SURFACES LLC,CENTRALIA,MARION,IL,62801,38.49857,-89.1382,Plastics and Rubber,YES,49760,0,0,50008
BUFFALO GAS PLANT,STANTON,MARTIN,TX,79782,32.190242,-102.004634,Natural Gas Processing,YES,50000,0,0,50005.5
BAKELITE SYNTHETICS,RIEGELWOOD,COLUMBUS,NC,28456,34.32599,-78.19946,Chemicals,NO,49536,22,0,49989
GOLDSHIELD FIBERGLASS INC 43-2,DECATUR,ADAMS,IN,46733,40.82473,-84.94543,Plastics and Rubber,YES,44967,0,0,49963
COMPOSITE DESIGNS INC,LEESBURG,KOSCIUSKO,IN,46538,41.328341,-85.846082,Plastics and Rubber,YES,44905,0,0,49894
ISP TECHNOLOGIES INC,TEXAS CITY,GALVESTON,TX,77590,29.428586,-94.968558,Chemicals,NO,610,0,0,49889
THE SHEPHERD COLOR CO,CINCINNATI,BUTLER,OH,45246,39.31173,-84.47272,Chemicals,NO,49832,0,0,49837
INEOS NITRILES USA LLC,LIMA,ALLEN,OH,45804,40.71416,-84.13223,Chemicals,NO,0,0,0,49769
ALBEMARLE CORP PASADENA PLANT,PASADENA,HARRIS,TX,77503,29.742498,-95.165513,Chemicals,NO,30885,0,0,49766
CITGO REFINING & CHEMICALS CO LP EAST PLANT,CORPUS CHRISTI,NUECES,TX,78407,27.80962,-97.425869,Petroleum,NO,47417.22,0,0,49653.22
EQUINOX GOLD CORP CASTLE MOUNTAIN VENTURE CASTLE MOUNTAIN,IVANPAH,SAN BERNARDINO,CA,92364,35.333839,-115.123263,Metal Mining,NO,0.2,0,0,49635.7
BALD MOUNTAIN MINE,ELKO,WHITE PINE,NV,89803,39.946842,-115.623068,Metal Mining,NO,340,0,0,49540
CHALMETTE REFINING LLC,CHALMETTE,ST. BERNARD PARISH,LA,70043,29.936411,-89.972954,Petroleum,NO,49511,0,0,49518
LIMETREE BAY TERMINALS LLC DBA OCEAN POINT TERMINALS,CHRISTIANSTED,ST. CROIX ISLAND,VI,820,17.715055,-64.757335,Petroleum Bulk Terminals,NO,49489,0,0,49489
CITGO PETROLEUM CORP,SULPHUR,CALCASIEU PARISH,LA,70665,30.18149,-93.324051,Petroleum,NO,22635,1,0,49347
P4 PRODUCTION LLC,SODA SPRINGS,CARIBOU,ID,83276,42.687031,-111.5878,Chemicals,YES,359,31.97,0,49312.4
BLANCHARD REFINING CO LLC,TEXAS CITY,GALVESTON,TX,77590,29.374444,-94.925,Petroleum,NO,560,190,0,49210
HOBAS PIPE USA INC.,HOUSTON,HARRIS,TX,77073,29.99744,-95.38429,Plastics and Rubber,YES,31237,0,0,49035
CHINO MINES CO MINE CONCENTRATOR-SXEW PLANTS,VANADIUM,GRANT,NM,88023,32.791667,-108.067222,Metal Mining,NO,0,0,0,49005
ZEHRCO-GIANCOLA COMPOSITES INC.,ASHTABULA,ASHTABULA,OH,44004,41.86433,-80.80252,Plastics and Rubber,YES,24500,0,0,49000
WHITE SPRINGS AGRICULTURAL CHEMICALS INC. - NUTRIEN,WHITE SPRINGS,HAMILTON,FL,32096,30.440833,-82.788056,Chemicals,NO,4.09,0,0,48877.09
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,NO,561,0,0,48837
3M CO - BROWNWOOD,BROWNWOOD,BROWN,TX,76801,31.671177,-98.996513,Plastics and Rubber,NO,38026,0,0,48813
ALON USA-BIG SPRING REFINERY,BIG SPRING,HOWARD,TX,79720,32.269104,-101.417673,Petroleum,NO,48650.8,0,0,48650.8
EQUISTAR CHEMICALS,VICTORIA,VICTORIA,TX,77905,28.688064,-96.941755,Chemicals,NO,6349,0,0,48607
INTERNATIONAL MARBLE LLC,WOODSTOCK,CHEROKEE,GA,30188,34.12214,-84.51206,Plastics and Rubber,YES,48338,0,0,48596
J R SIMPLOT CO DON SID ING,POCATELLO,POWER,ID,83204,42.9089,-112.5239,Chemicals,NO,8.8,0,0,48555.3
WESTLAKE VINYLS INC,CALVERT CITY,MARSHALL,KY,42029,37.051111,-88.334167,Chemicals,YES,4178.05,761.938,0,48459.578
BRIDGEPORT GAS PROCESSING PLANT,BRIDGEPORT,WISE,TX,76426,33.195661,-97.8037,Natural Gas Processing,NO,3723,0,0,48424
SUMIRIKO OHIO INC,BLUFFTON,ALLEN,OH,45817,40.90085,-83.88756,Plastics and Rubber,NO,46735,0,0,48379
GRACE DAVISON-CURTIS BAY WORKS,BALTIMORE,BALTIMORE (CITY),MD,21226,39.216111,-76.57,Chemicals,NO,0,47566,0,48365
EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),BAYTOWN,HARRIS,TX,77520,29.73934,-95.022404,Chemicals,NO,2200,46086,0,48287
DAIKIN AMERICA INC,DECATUR,MORGAN,AL,35601,34.630486,-87.039444,Chemicals,YES,9122,0,0,48192
FIBER GLASS SYSTEMS L.P.,GRAND BAY,MOBILE,AL,36541,30.49851,-88.32696,Chemicals,YES,48127,0,0,48127
FUTAMURA USA INC,TECUMSEH,SHAWNEE,KS,66542,39.05336,-95.557551,Chemicals,NO,48065,0,0,48070
MOSAIC FERTILIZER LLC-BARTOW,BARTOW,POLK,FL,33830,27.906116,-81.916555,Chemicals,NO,1,21,0,48022
HF SINCLAIR TULSA REFINING WEST FACILITY,TULSA,TULSA,OK,74107,36.1396,-96.0149,Petroleum,NO,0,48000,0,48000
BERRYMAN PRODUCTS INC.,ARLINGTON,TARRANT,TX,76011,32.75063,-97.04112,Chemicals,NO,19000,0,0,48000
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,NO,16585,0,0,47942
INDUSTRIAL LAMINATES/NORPLEX INC,POSTVILLE,ALLAMAKEE,IA,52162,43.09011,-91.5549,Plastics and Rubber,YES,47553,0,0,47889
HEXION INC-FAYETTEVILLE FACILITY,FAYETTEVILLE,CUMBERLAND,NC,28301,35.02915,-78.861916,Chemicals,NO,16214,540,0,47873
COEUR ALASKA INC KENSINGTON GOLD PROJECT,JUNEAU,JUNEAU CITY AND BOROUGH,AK,99801,58.86749,-135.104756,Metal Mining,NO,3,4,0,47607
EQUISTAR CHEMICALS LP,MORRIS,GRUNDY,IL,60450,41.412897,-88.329773,Chemicals,NO,46772,0,0,47572
MOLDED FIBER GLASS COMPANIES/TEXAS,GAINESVILLE,COOKE,TX,76240,33.66462,-97.15144,Plastics and Rubber,YES,47454,0,0,47459
NOVA CHEMICALS OLEFINS LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.233183,-91.051,Chemicals,NO,18037,0,0,47420
ASHLAND SPECIALTY INGREDIENTS GP,HOPEWELL,HOPEWELL (CITY),VA,23860,37.290756,-77.282185,Chemicals,NO,909,0,0,47398
LANXESS - CENTRAL,EL DORADO,UNION,AR,71730,33.1831,-92.7069,Chemicals,YES,9957,0,0,47382
CORNERSTONE CHEMICAL CO,WESTWEGO,JEFFERSON PARISH,LA,70094,29.958889,-90.270472,Chemicals,NO,0,0,0,47354
HOLLYFRONTIER NAVAJO REFINING LLC - ARTESIA REFINERY,ARTESIA,EDDY,NM,88210,32.848593,-104.394383,Petroleum,NO,44000,0,0,47245
EQUISTAR CHEMICALS LP,FAIRPORT HARBOR,LAKE,OH,44077,41.75566,-81.27798,Chemicals,NO,25598,0,0,47194
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,NO,154,297,0,47168
OLDCASTLE INFRASTRUCTURE,SWEETWATER,MONROE,TN,37874,35.53956,-84.521718,Plastics and Rubber,YES,1369,0,0,47134
OCEANAGOLD HAILE GOLD MINE,KERSHAW,LANCASTER,SC,29067,34.597431,-80.532552,Metal Mining,NO,0.2,79,0,47079.2
WESTLAKE US 2 LLC,WESTLAKE,CALCASIEU PARISH,LA,70669,30.2235,-93.2869,Chemicals,YES,18000,0,0,47000
ULTRAMAR INC WILMINGTON REFINERY,WILMINGTON,LOS ANGELES,CA,90744,33.7783,-118.2351,Petroleum,NO,47000,0,0,47000
FREEPORT-MCMORAN SAFFORD INC,SAFFORD,GRAHAM,AZ,85546,32.958333,-109.675,Metal Mining,NO,13000,0,0,47000
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,PASCAGOULA,JACKSON,MS,39581,30.343733,-88.4938,Petroleum,NO,47000,0,0,47000
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,Petroleum,NO,32000,0,0,47000
CHEVRON PHILLIPS CHEMICAL CO,PORT ARTHUR,JEFFERSON,TX,77640,29.850396,-93.977222,Chemicals,NO,20734,0,0,46965
ALLNEX USA INC,BELMONT,PLEASANTS,WV,26134,39.358597,-81.30817,Chemicals,NO,28320,0,0,46945
EASTMAN CHEMICAL CO TEXAS OPERATIONS,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,Chemicals,NO,32911,0,0,46921
SUN POOLS INC.,ALBANY,CLINTON,KY,42602,36.75196,-85.10431,Plastics and Rubber,YES,45488,1,0,46896
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,NO,1,0,0,46811
AMERICAN REFINING GROUP INC.,BRADFORD,MCKEAN,PA,16701,41.965472,-78.633108,Petroleum,NO,1608.56,70.45,0,46731.09
ALTEC ENGINEERING INC,ELKHART,ELKHART,IN,46517,41.656245,-86.008071,Plastics and Rubber,YES,35006,0,0,46674
SABIC INNOVATIVE PLASTICS US LLC,OTTAWA,LASALLE,IL,61350,41.334533,-88.755775,Chemicals,YES,35666,0,0,46636
TEIJIN AUTOMOTIVE TECHNOLOGIES - NORTH BALTIMORE,NORTH BALTIMORE,WOOD,OH,45872,41.1793,-83.66378,Plastics and Rubber,YES,5591,0,0,46620
ENTEK INTERNATIONAL LLC,LEBANON,LINN,OR,97355,44.5483,-122.91967,Chemicals,YES,45913,0,0,46593
HUMPHREY NO 7,MAIDSVILLE,MONONGALIA,WV,26541,39.677779,-79.984696,Coal Mining,NO,0,0,0,46587
CHEVRON PHILLIPS CHEMICAL CO LP SWEENY COMPLEX,SWEENY,BRAZORIA,TX,77480,29.081543,-95.741714,Chemicals,NO,46562,0,0,46562
HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,PORT NECHES,JEFFERSON,TX,77651,29.972738,-93.94853,Chemicals,NO,39564,0,0,46558
JAL 3 GAS PLANT,JAL,LEA,NM,88252,32.1742,-103.1741,Natural Gas Processing,NO,0,0,0,46466.2
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,LOS ANGELES,CA,90745,33.815889,-118.243953,Petroleum,NO,46000,0,0,46450
